product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Micheldever - Halifax,TOYO,2395002,2653519ZTOT1SPAO,265/35R19 TOYO T1 SP 98Y XL AO,265,35,19,Y,98,T1SPT,32,136.95,T1SPT AO,CAR TYRES  19 INCH RIM,Y,N,C1,E,0,B,71,2
tyres,Micheldever - Halifax,UNIPART,,GBA3019,BATTERY,,,,,,,0,0,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Halifax,BRIDGESTONE,702153,31580225BRR227RE,315/80R22.5 BST R227 C154 RE,315,80,22.5,C,154,R227,0,189.8,R227,HEAVY TRUCK TYRES  22.5 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,TOYO,2320245,2054517ZTOC1SXL,205/45R17 TOYO C1S 88W XL,205,45,17,W,88,C1S,1,61.66,C1S,CAR TYRES  17 INCH RIM,Y,N,C1,F,0,E,68,1
tyres,Micheldever - Halifax,TOYO,2286830,2055516ZTOC1SXL,205/55R16 TOYO C1S 94W XL,205,55,16,W,94,C1S,26,43.5,C1S,CAR TYRES  16 Inch Rim,Y,N,C1,F,0,C,68,1
tyres,Micheldever - Halifax,TOYO,2288911,2055516ZTOT1SXL,205/55R16 TOYO T1 SPORT 94W XL,205,55,16,W,94,T1SPT,25,41.45,T1SPT,CAR TYRES  16 Inch Rim,Y,N,C1,E,0,B,71,2
tyres,Micheldever - Halifax,TOYO,2358531,2154018ZTOT1SXL,215/40R18 TOYO T1-SPORT 89Y XL,215,40,18,Y,89,T1SPT,0,85.24,T1S,CAR TYRES  18 Inch Rim,Y,N,C1,F,0,B,71,2
tyres,Micheldever - Halifax,TOYO,2320323,2154517ZTOT1SXL,215/45R17 TOYO T1 SPORT 91W XL,215,45,17,W,91,T1SPT,1,54.95,T1SPT,CAR TYRES  17 INCH RIM,Y,N,C1,F,0,B,71,2
tyres,Micheldever - Halifax,TOYO,2321684,2154518ZTOT1SXL,215/45R18 TOYO T1 SPORT 93Y XL,215,45,18,Y,93,T1SPT,8,91.95,T1SPT,CAR TYRES  18 Inch Rim,Y,N,C1,E,0,C,71,2
tyres,Micheldever - Halifax,TOYO,2310984,2155017ZTOT1SXL,215/50R17 TOYO T1 SPORT 95W XL,215,50,17,W,95,T1SPT,9,73.95,T1SPT,CAR TYRES  17 INCH RIM,Y,N,C1,E,0,C,71,2
tyres,Micheldever - Halifax,TOYO,2289402,2155516ZTOT1SXL,215/55R16 TOYO T1 SPORT 97Y XL,215,55,16,Y,97,T1SPT,9,61.45,T1SPT,CAR TYRES  16 Inch Rim,Y,N,C1,E,0,C,71,2
tyres,Micheldever - Halifax,TOYO,2292910,2155517ZTOC1SXL,215/55R17 TOYO C1S 98W XL,215,55,17,W,98,C1S,0,67.11,C1S,CAR TYRES  17 INCH RIM,Y,N,C1,E,0,C,68,1
tyres,Micheldever - Halifax,TOYO,2387414,2253518ZTOT1SXL,225/35R18 TOYO T1-SPT 87Y XL,225,35,18,Y,87,T1SPT,2,96.95,T1SPT,CAR TYRES  18 Inch Rim,Y,N,C1,F,0,C,71,2
