product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Micheldever - Winnall,TMS LTD,,QBEADLUB-5,LIQUID BEAD LUBRICANT - 5 LTR,,,,,,,40,100,,NEW REPAIR MATERIALS  Lubricants & Repai,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QBEADPAS-5,BEADEZE-PASTE LUBRICANT 5 KG,,,,,,,50,100,,NEW REPAIR MATERIALS  Lubricants & Repai,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QPASTEBR,PASTE BRUSH,,,,,,,12,100,,NEW REPAIR MATERIALS  Lubricants & Repai,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,10408,QVULSOL-250,VULCANISING SOLUTION 250ML,,,,,,,50,100,,NEW REPAIR MATERIALS  Lubricants & Repai,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QTALC-500,TYRE TALC,,,,,,,22,100,,NEW REPAIR MATERIALS  Sundries & Skin Ca,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QVALR415,SNAP IN VALVE 415(DUMPY) X 100,,,,,,,22,100,,NEW REPAIR MATERIALS  Rubber Snap In Val,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,11093,QHOSE1/2,"1/2"" RUBBER HOSE - 30 MTR",,,,,,,2,100,,NEW REPAIR MATERIALS  Airline Hoses & Ga,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,11144,QWEIGHTPLI,BALANCE WEIGHT PLIERS,,,,,,,10,100,,NEW REPAIR MATERIALS  Balance Weight Acc,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QEXTFLEX140,FLEXIBLE EXTENSION - 140MM,,,,,,,44,100,,NEW REPAIR MATERIALS  Valve Extensions -,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QEXTBRACS,EXTENSION BRACKET - SINGLE,,,,,,,25,100,,NEW REPAIR MATERIALS  Valve Extensions -,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QCONNECTSC,CONNECTOR SINGLE HOLD CLIP O/E,,,,,,,13,100,,NEW REPAIR MATERIALS  Airline Connectors,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QCONNECTDC,CONNECTOR DUAL CLIP ON O/E,,,,,,,5,100,,NEW REPAIR MATERIALS  Airline Connectors,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QEXTFLEX180,FLEXIBLE EXTENSION - 180MM,,,,,,,50,100,,NEW REPAIR MATERIALS  Valve Extensions -,N,N,,,0,,0,0
tyres,Micheldever - Winnall,AIRVERT,,QRICCLIP33L,RIC CLIP 33MM L'HAND BLACK X10,,,,,,,7,100,,NEW REPAIR MATERIALS  Truck Valves & Whe,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QJACKTROL1,2 TON TROLLEY JACK-MID REACH,,,,,,,7,100,,NEW REPAIR MATERIALS  Tyre Depot Equipme,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QLINERSEAL,LINER SEAL - 568ML,,,,,,,31,100,,NEW REPAIR MATERIALS  Lubricants & Repai,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,10496,QLEVERSPO,"SPOON TYRE LEVER 20""",,,,,,,4,100,,NEW REPAIR MATERIALS  Tyre Levers,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,11066,QSOCK33COM,"1"" DRIVE DEEP SOCKET 33MM",,,,,,,2,100,,NEW REPAIR MATERIALS  Sockets & Drives,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QHAMMER3LB,3LB DEAD BLOW HAMMER,,,,,,,2,100,,NEW REPAIR MATERIALS  Small Tools,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,10005,QPATTUBE38-50,"38MM (1 5/8"") RND TUBE PAT X40",,,,,,,33,100,,NEW REPAIR MATERIALS  Tube Patches,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QPATTUBE55-30,55MM ROUND TUBE PATCH X 30,,,,,,,16,100,,NEW REPAIR MATERIALS  Tube Patches,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QPATRAD50X76-20,EURO RADIAL PATCH 50 X 76MM-20,,,,,,,11,100,,NEW REPAIR MATERIALS  Radial Patches,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,13202,QWRENCHAIR1,CP734 STANDARD AIR WRENC & SKT,,,,,,,4,100,,NEW REPAIR MATERIALS  Air Tools & Access,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,12573,QVALCAPMDOME,METAL CAP - DOME X100 B7206,,,,,,,2,100,,NEW REPAIR MATERIALS  Valve Caps & Cores,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QVALTSTR-1,STRA TRUCK VALVE B-40-450-3505,,,,,,,17,100,,NEW REPAIR MATERIALS  Truck Valves & Whe,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QVALRTRAN,E-600-R TRANSIT RV TR600 HP,,,,,,,25,100,,NEW REPAIR MATERIALS  Rubber Snap In Val,N,N,,,0,,0,0
tyres,Micheldever - Winnall,ENDURO,100AR073,18514R8BUENLT,185R14 ENDURO LT 8PLY 102/100N,185,80,14,N,102/100,LT,29,100,LT,LIGHT TRUCK TYRES  14 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Winnall,ENDURO,100AR099,2357515XBUENAT,235/75R15 ENDURO AT[4] 104S OW,235,75,15,S,104,AT,8,100,AT,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,F,0,E,72,2
tyres,Micheldever - Winnall,ENDURO,100AR101,2657516XBUENAT,265/75R16 ENDURO AT[4] 112S OW,265,75,16,S,112,AT,23,100,AT,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,F,0,E,72,2
tyres,Micheldever - Winnall,ENDURO,100AR098,2358516XBUENAT,235/85R16 ENDURO AT 120/116S,235,85,16,S,120,AT,14,100,AT,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,F,0,E,72,2
tyres,Micheldever - Winnall,TMS LTD,,QRASPPLUG,PLUG PATCH RASP,,,,,,,5,100,,NEW REPAIR MATERIALS  Small Tools,N,N,,,0,,0,0
tyres,Micheldever - Winnall,AIRVERT,,QVALTOOL4,DELUXE VALVE TOOL ( 4 WAY ),,,,,,,50,100,,NEW REPAIR MATERIALS  Valve Accessories,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,12592,QVALTOOL1,CORE SCREW DRIVER TOOL,,,,,,,47,100,,NEW REPAIR MATERIALS  Valve Accessories,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QPATRAD75X125-10,RADIAL PATCH 75 X 125MM - 10,,,,,,,1,100,,NEW REPAIR MATERIALS  Radial Patches,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QBUFSOL-1LTR,BUFFING SOLUTION 1 LTR,,,,,,,27,100,,NEW REPAIR MATERIALS  Lubricants & Repai,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QVALCORE,VALVE CORE SHORT  X 100,,,,,,,18,100,,NEW REPAIR MATERIALS  Valve Caps & Cores,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QJACKTROL3,2 TON TROLLEY JACK-LONG REACH,,,,,,,2,100,,NEW REPAIR MATERIALS  Tyre Depot Equipme,N,N,,,0,,0,0
tyres,Micheldever - Winnall,MICHELIN,225216,2454020ZMIPRIM,245/40R20 MICH PRIM 95Y*,245,40,20,Y,95,PRIM,5,100,PRIMACY,CAR TYRES  19 INCH RIM,N,N,C1,F,0,C,72,3
tyres,Micheldever - Winnall,MICHELIN,343438,2753520ZMIPRIM,275/35R20 MICH PRIM 98Y*,275,35,20,Y,98,PRIM,29,100,PRIMACY,CAR TYRES  19 INCH RIM,N,N,C1,F,0,C,72,2
tyres,Micheldever - Winnall,GT RADIAL,A187,1955013R8BUGTMAX,195/50R13 GT MAXMILER 104/101N,195,50,13,N,104/101,MAXMILER,47,100,MAXMILER,LIGHT TRUCK TYRES  13 INCH RIM,N,N,C2,F,0,E,72,2
tyres,Micheldever - Winnall,PIRELLI,1328300,2054516ZPIPZNERO,205/45R16 PIR PZ NERO 83W,205,45,16,W,83,PZNERO,1,100,PZNERO,CAR TYRES  16 Inch Rim,N,N,C1,F,0,B,71,2
tyres,Micheldever - Winnall,PIRELLI,1463000,2154517ZPIPZNERO,215/45R17 PIR PZ NERO XL 91Y,215,45,17,W,91,PZNERO,18,100,PZNERO,CAR TYRES  17 INCH RIM,Y,N,C1,E,0,B,72,2
tyres,Micheldever - Winnall,PIRELLI,1424100,2054017ZPIPZNERO,205/40R17 PIR PZ NERO XL 84W,205,40,17,W,84,PZNERO,5,100,PZNERO,CAR TYRES  17 INCH RIM,Y,N,C1,F,0,B,72,2
tyres,Micheldever - Winnall,GT RADIAL,A438,1957015R8BUGTMAX,195/70R15 GT MAXML CX 104/102R,195,70,15,R,104/104,MAXMILER,50,100,MAXMILER,LIGHT TRUCK TYRES  15 INCH RIM,N,N,C2,E,0,C,71,3
tyres,Micheldever - Winnall,GOODYEAR,526682,2054516ZGOF1GSD3,205/45R16 GDYR GSD3 83W,205,45,16,W,83,GSD3,9,100,GSD3,CAR TYRES  16 Inch Rim,N,N,C1,F,0,C,66,1
tyres,Micheldever - Winnall,BRIDGESTONE,76949,2355517ZBRER30,235/55R17 BST ER30 99Y,235,55,17,Y,99,ER30,7,100,ER30,CAR TYRES  17 INCH RIM,N,N,C1,F,0,C,71,2
tyres,Micheldever - Winnall,BRIDGESTONE,77033,2455018ZBRER30,245/50R18 BST ER30 100W *,245,50,18,W,100,ER30,4,100,ER30,CAR TYRES  18 Inch Rim,N,N,C1,E,0,E,71,2
tyres,Micheldever - Winnall,MICHELIN,136524,2455018ZMIPRIM,245/50R18 MICH PILT PRIM 100W*,245,50,18,W,100,PRIMACY,1,100,PRIMACY,CAR TYRES  18 Inch Rim,N,N,C1,E,0,C,72,3
tyres,Micheldever - Winnall,MICHELIN,962800,1207017ZMIPIROAD,120/70R17 MICH PILRD 58W (F),120,70,17,W,58,ROAD,18,100,ROAD,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Winnall,BRIDGESTONE,77028,2056516XBRD684,205/65R16 BST D684 [2] 95T,205,65,16,T,95,D684,3,100,D684,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,E,0,E,70,2
tyres,Micheldever - Winnall,PIRELLI,1315100,2554519ZPIPZEROA,255/45R19 PIR PZ ASIM 104Y XL,255,45,19,Y,104,PZASIM,5,100,PZASIM,CAR TYRES  19 INCH RIM,Y,N,C1,F,0,B,73,2
tyres,Micheldever - Winnall,KUMHO,2101673,1957015R8BUKU857,195/70R15 KUMHO 857 104R,195,70,15,R,104,857,50,100,857,LIGHT TRUCK TYRES  15 INCH RIM,N,N,C2,E,0,B,74,3
tyres,Micheldever - Winnall,MICHELIN,529586,1206017ZMIPIROAD,120/60R17 MICH PILRD 55W (F),120,60,17,W,55,ROAD,3,100,ROAD,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Winnall,MICHELIN,162683,1507017ZMIPIROAD,150/70R17 MICH PILRD 69W(R)TL,150,70,17,W,69,ROAD,6,100,ROAD,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Winnall,MICHELIN,814809,1805517ZMIPIROAD,180/55R17 MICH PILRD 73W(R)TL,180,55,17,W,73,ROAD,16,100,ROAD,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Winnall,BRIDGESTONE,77097,1957015R8BRR630,195/70R15 BST R630 104/102R,195,70,15,R,104,R630,4,100,R630,LIGHT TRUCK TYRES  15 INCH RIM,N,N,C2,F,0,E,72,2
tyres,Micheldever - Winnall,TMS LTD,,QVALR418-,SNAP-IN VALVE 418 X 100,,,,,,,50,100,,NEW REPAIR MATERIALS  Rubber Snap In Val,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,12621,QVALR413-,SNAP-IN VALVE 413 X 100,,,,,,,50,100,,NEW REPAIR MATERIALS  Rubber Snap In Val,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,12628,QVALR413C-,SNAP-IN VALVE 413 CHROME X 100,,,,,,,9,100,,NEW REPAIR MATERIALS  Rubber Snap In Val,N,N,,,0,,0,0
tyres,Micheldever - Winnall,PIRELLI,1005200,909021SPIMT90AT,90/90-21 PIR MT90 AT 54S TT (F,90,90,21,S,54,MT90AT,6,100,MT90AT,MOTORCYCLE TYRES  21 INCH RIM & ABOVE,N,N,,,0,,0,0
tyres,Micheldever - Winnall,BRIDGESTONE,77026,1805517ZBRBT020N,180/55R17 BST BT020N 73W (R),180,55,17,W,73,BT020,1,100,BT020,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Winnall,B.F. GOODRICH,150694,2157515XBFATKOS,215/75R15 BFG ATKO [6] 100S WL,215,75,15,S,100,ATKO,17,100,ATKO,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C2,G,0,C,77,3
tyres,Micheldever - Winnall,A B S Batteries,,B664D,664 DELTA BATTERY        100AH,,,,,,,6,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B063D,063 DELTA BATTERY         44AH,,,,,,,41,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B065D,065 DELTA BATTERY         55AH,,,,,,,30,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B097D,097 DELTA BATTERY         60AH,,,,,,,4,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B643D,643 DELTA BATTERY         95AH,,,,,,,11,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B067D,067 DELTA BATTERY         68AH,,,,,,,4,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B072D,072 DELTA BATTERY         73AH,,,,,,,8,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B075D,075 DELTA BATTERY         60AH,,,,,,,6,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B053D,053/A DELTA BATTERY       45AH,,,,,,,8,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B678D,678 DELTA BAT(DL85/ML85)  75AH,,,,,,,2,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B663D,663 DELTA BATTERY        100AH,,,,,,,7,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B334D,334 DELTA BATTERY         85AH,,,,,,,6,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B017D,017 DELTA BATTERY         88AH,,,,,,,6,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B049D,049 DELTA BATTERY         40AH,,,,,,,1,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B078D,078 DELTA BATTERY         55AH,,,,,,,2,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B335D,335 DELTA BATTERY         85AH,,,,,,,3,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B644D,644 DELTA BATTERY         95AH,,,,,,,2,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B096D,096 DELTA BATTERY         75AH,,,,,,,34,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B069D,069 DELTA BATTERY         70AH,,,,,,,4,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B015D,015 DELTA BATTERY         45AH,,,,,,,4,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Micheldever - Winnall,A B S Batteries,,B068D,068 DELTA BATTERY         70AH,,,,,,,4,100,,BATTERIES  Wet Battery,N,N,,,0,,0,0
